date,city,city_name,actual_high_temp,actual_low_temp,actual_mean_temp,precipitation,wind_speed,humidity
2022-01-13,MIA,Miami (Intl Airport),74.7,61.2,67.0,0.055,10.3,78
2022-01-14,MIA,Miami (Intl Airport),72.0,54.4,62.3,0.0,10.1,68
2022-01-15,MIA,Miami (Intl Airport),73.5,49.9,62.4,0.0,9.2,65
2022-01-16,MIA,Miami (Intl Airport),75.8,61.7,69.0,0.244,20.1,77
2022-01-17,MIA,Miami (Intl Airport),72.0,56.3,63.2,0.0,16.3,72
2022-01-18,MIA,Miami (Intl Airport),66.4,49.4,56.3,0.0,7.7,74
2022-01-19,MIA,Miami (Intl Airport),73.6,51.3,62.6,0.0,11.1,77
2022-01-20,MIA,Miami (Intl Airport),76.2,65.2,69.8,0.811,12.1,86
2022-01-21,MIA,Miami (Intl Airport),78.3,65.7,70.8,1.287,6.3,91
2022-01-22,MIA,Miami (Intl Airport),76.2,63.5,68.2,0.413,8.2,93
2022-01-23,MIA,Miami (Intl Airport),69.7,49.3,60.9,0.126,9.9,83
2022-01-24,MIA,Miami (Intl Airport),62.8,41.9,51.2,0.0,9.0,71
2022-01-25,MIA,Miami (Intl Airport),73.2,46.8,60.7,0.024,10.0,72
2022-01-26,MIA,Miami (Intl Airport),77.3,66.5,71.0,2.028,12.6,86
2022-01-27,MIA,Miami (Intl Airport),78.2,62.8,69.7,0.126,6.6,90
2022-01-28,MIA,Miami (Intl Airport),76.8,62.1,68.2,0.004,11.7,81
2022-01-29,MIA,Miami (Intl Airport),64.8,45.5,55.3,0.004,19.7,54
2022-01-30,MIA,Miami (Intl Airport),59.8,38.7,48.0,0.0,10.4,50
2022-01-31,MIA,Miami (Intl Airport),68.8,42.5,54.5,0.0,10.1,65
2022-02-01,MIA,Miami (Intl Airport),73.5,51.3,64.7,0.0,14.6,61
2022-02-02,MIA,Miami (Intl Airport),77.5,65.5,71.2,0.0,14.5,62
2022-02-03,MIA,Miami (Intl Airport),78.4,69.8,73.4,0.0,13.1,70
2022-02-04,MIA,Miami (Intl Airport),79.8,68.1,73.7,0.008,12.2,77
2022-02-05,MIA,Miami (Intl Airport),78.5,65.1,72.1,0.051,7.3,81
2022-02-06,MIA,Miami (Intl Airport),79.4,64.2,70.8,0.0,7.8,83
2022-02-07,MIA,Miami (Intl Airport),79.3,62.1,70.8,0.008,9.4,83
2022-02-08,MIA,Miami (Intl Airport),78.3,63.0,69.2,0.106,8.0,86
2022-02-09,MIA,Miami (Intl Airport),67.5,59.9,64.0,1.315,11.5,91
2022-02-10,MIA,Miami (Intl Airport),76.5,56.0,65.1,0.0,11.0,76
2022-02-11,MIA,Miami (Intl Airport),78.7,59.0,69.0,0.181,6.1,84
2022-02-12,MIA,Miami (Intl Airport),80.4,63.6,71.4,0.213,8.7,87
2022-02-13,MIA,Miami (Intl Airport),72.3,63.9,68.3,0.839,11.9,88
2022-02-14,MIA,Miami (Intl Airport),68.1,52.7,59.9,0.0,15.6,67
2022-02-15,MIA,Miami (Intl Airport),73.2,53.7,66.4,0.0,18.7,65
2022-02-16,MIA,Miami (Intl Airport),78.1,67.3,71.7,0.11,17.0,71
2022-02-17,MIA,Miami (Intl Airport),79.6,71.0,74.6,0.02,15.2,81
2022-02-18,MIA,Miami (Intl Airport),80.6,69.7,74.9,0.134,9.6,87
2022-02-19,MIA,Miami (Intl Airport),83.4,69.5,73.8,0.358,7.5,87
2022-02-20,MIA,Miami (Intl Airport),76.9,67.8,71.5,0.0,12.8,80
2022-02-21,MIA,Miami (Intl Airport),77.3,66.6,71.4,0.059,10.5,80
2022-02-22,MIA,Miami (Intl Airport),79.3,67.4,73.8,0.016,13.7,78
2022-02-23,MIA,Miami (Intl Airport),79.5,68.4,73.7,0.0,11.4,79
2022-02-24,MIA,Miami (Intl Airport),80.9,67.5,73.6,0.0,11.0,79
2022-02-25,MIA,Miami (Intl Airport),80.5,69.6,74.1,0.0,10.5,75
2022-02-26,MIA,Miami (Intl Airport),80.7,67.9,74.0,0.0,10.4,73
2022-02-27,MIA,Miami (Intl Airport),81.6,68.0,74.4,0.114,9.0,80
2022-02-28,MIA,Miami (Intl Airport),84.0,67.3,73.9,0.087,10.1,77
2022-03-01,MIA,Miami (Intl Airport),81.5,63.9,71.3,0.004,10.1,74
2022-03-02,MIA,Miami (Intl Airport),78.9,65.7,70.4,0.071,9.3,78
2022-03-03,MIA,Miami (Intl Airport),80.7,64.5,71.4,0.004,9.8,74
2022-03-04,MIA,Miami (Intl Airport),80.5,64.1,72.7,0.0,16.1,67
2022-03-05,MIA,Miami (Intl Airport),80.3,71.8,75.7,0.004,19.0,65
2022-03-06,MIA,Miami (Intl Airport),80.9,72.9,76.3,0.039,17.0,64
2022-03-07,MIA,Miami (Intl Airport),81.7,71.1,76.1,0.067,16.6,75
2022-03-08,MIA,Miami (Intl Airport),82.4,71.3,76.4,0.055,13.6,79
2022-03-09,MIA,Miami (Intl Airport),83.1,73.4,77.6,0.004,14.9,76
2022-03-10,MIA,Miami (Intl Airport),83.0,71.4,77.3,0.114,14.3,81
2022-03-11,MIA,Miami (Intl Airport),83.8,70.8,77.7,0.098,14.4,81
2022-03-12,MIA,Miami (Intl Airport),88.3,62.7,76.1,0.071,24.0,67
2022-03-13,MIA,Miami (Intl Airport),74.0,49.5,64.0,0.0,17.8,59
2022-03-14,MIA,Miami (Intl Airport),77.2,61.3,70.7,0.059,15.4,69
2022-03-15,MIA,Miami (Intl Airport),78.1,70.2,73.3,0.256,13.4,84
2022-03-16,MIA,Miami (Intl Airport),82.3,68.2,73.8,0.453,12.8,85
2022-03-17,MIA,Miami (Intl Airport),81.9,66.2,72.8,0.307,7.4,87
2022-03-18,MIA,Miami (Intl Airport),82.8,68.4,75.3,0.016,11.3,83
2022-03-19,MIA,Miami (Intl Airport),83.6,72.0,77.3,0.02,11.8,80
2022-03-20,MIA,Miami (Intl Airport),83.7,67.7,74.0,0.539,7.9,85
2022-03-21,MIA,Miami (Intl Airport),78.7,69.4,73.2,0.0,15.1,73
2022-03-22,MIA,Miami (Intl Airport),80.9,70.0,75.0,0.008,14.6,68
2022-03-23,MIA,Miami (Intl Airport),84.5,73.5,78.1,0.071,15.3,74
2022-03-24,MIA,Miami (Intl Airport),85.4,72.9,79.3,0.417,17.7,74
2022-03-25,MIA,Miami (Intl Airport),78.3,62.1,71.4,0.035,12.5,66
2022-03-26,MIA,Miami (Intl Airport),80.8,56.3,68.1,0.0,10.6,56
2022-03-27,MIA,Miami (Intl Airport),83.5,58.1,69.3,0.0,12.3,50
2022-03-28,MIA,Miami (Intl Airport),81.9,56.3,70.0,0.0,10.2,58
2022-03-29,MIA,Miami (Intl Airport),84.1,58.4,71.6,0.0,9.9,65
2022-03-30,MIA,Miami (Intl Airport),82.0,71.2,76.8,0.0,18.8,61
2022-03-31,MIA,Miami (Intl Airport),84.0,75.0,78.6,0.024,18.5,68
2022-04-01,MIA,Miami (Intl Airport),85.4,74.1,78.7,0.622,14.2,80
2022-04-02,MIA,Miami (Intl Airport),84.5,71.2,77.1,0.327,12.0,83
2022-04-03,MIA,Miami (Intl Airport),84.9,68.0,73.8,0.307,9.1,83
2022-04-04,MIA,Miami (Intl Airport),80.9,69.7,74.5,0.217,8.4,84
2022-04-05,MIA,Miami (Intl Airport),84.7,70.6,77.5,0.008,16.6,80
2022-04-06,MIA,Miami (Intl Airport),87.8,76.5,80.9,0.031,15.1,77
2022-04-07,MIA,Miami (Intl Airport),90.4,75.2,81.4,0.035,17.2,73
2022-04-08,MIA,Miami (Intl Airport),85.4,65.3,75.2,0.008,15.6,60
2022-04-09,MIA,Miami (Intl Airport),83.0,57.5,69.5,0.0,18.1,52
2022-04-10,MIA,Miami (Intl Airport),77.5,52.3,65.8,0.0,11.5,56
2022-04-11,MIA,Miami (Intl Airport),78.0,60.4,71.0,0.0,13.7,62
2022-04-12,MIA,Miami (Intl Airport),80.9,71.0,75.4,0.0,14.8,57
2022-04-13,MIA,Miami (Intl Airport),81.3,72.9,76.9,0.004,13.2,64
2022-04-14,MIA,Miami (Intl Airport),83.3,73.8,77.7,0.154,11.3,74
2022-04-15,MIA,Miami (Intl Airport),80.7,69.7,74.5,0.654,12.4,85
2022-04-16,MIA,Miami (Intl Airport),82.0,70.7,76.1,0.031,13.2,78
2022-04-17,MIA,Miami (Intl Airport),82.8,69.3,76.2,0.016,14.0,79
2022-04-18,MIA,Miami (Intl Airport),85.0,68.2,76.0,0.26,6.5,79
2022-04-19,MIA,Miami (Intl Airport),85.1,66.2,75.1,0.091,15.0,80
2022-04-20,MIA,Miami (Intl Airport),81.2,70.0,74.7,0.02,16.3,69
2022-04-21,MIA,Miami (Intl Airport),79.1,70.9,74.7,0.012,17.3,65
2022-04-22,MIA,Miami (Intl Airport),81.1,71.5,75.5,0.087,18.6,68
2022-04-23,MIA,Miami (Intl Airport),82.1,71.3,75.6,0.031,17.6,67
2022-04-24,MIA,Miami (Intl Airport),83.9,71.6,77.2,0.008,13.2,61
2022-04-25,MIA,Miami (Intl Airport),82.0,70.3,76.3,0.063,13.4,72
2022-04-26,MIA,Miami (Intl Airport),83.0,70.2,75.9,0.0,10.8,69
2022-04-27,MIA,Miami (Intl Airport),83.2,67.4,75.8,0.102,10.4,71
2022-04-28,MIA,Miami (Intl Airport),87.1,69.3,76.0,0.268,10.6,73
2022-04-29,MIA,Miami (Intl Airport),82.5,66.3,73.0,0.453,9.6,81
2022-04-30,MIA,Miami (Intl Airport),80.0,66.9,72.6,1.083,7.4,83
2022-05-01,MIA,Miami (Intl Airport),82.6,68.7,75.3,0.012,10.0,74
2022-05-02,MIA,Miami (Intl Airport),84.3,71.2,77.8,0.004,12.2,69
2022-05-03,MIA,Miami (Intl Airport),83.8,71.5,77.7,0.165,9.5,75
2022-05-04,MIA,Miami (Intl Airport),84.7,68.4,75.2,0.787,10.0,83
2022-05-05,MIA,Miami (Intl Airport),88.7,66.2,77.1,0.161,8.9,79
2022-05-06,MIA,Miami (Intl Airport),91.0,71.1,79.5,0.106,10.7,76
2022-05-07,MIA,Miami (Intl Airport),88.0,71.7,78.4,0.894,13.0,80
2022-05-08,MIA,Miami (Intl Airport),90.4,70.8,79.2,0.035,8.1,74
2022-05-09,MIA,Miami (Intl Airport),84.8,70.2,78.0,0.043,15.7,76
2022-05-10,MIA,Miami (Intl Airport),86.6,68.4,76.3,0.0,18.8,61
2022-05-11,MIA,Miami (Intl Airport),87.0,66.1,74.6,0.008,16.2,62
2022-05-12,MIA,Miami (Intl Airport),83.7,65.1,71.9,0.516,10.2,79
2022-05-13,MIA,Miami (Intl Airport),87.3,65.5,73.8,0.413,12.3,80
2022-05-14,MIA,Miami (Intl Airport),86.1,67.4,76.5,0.094,8.6,78
2022-05-15,MIA,Miami (Intl Airport),89.9,68.3,76.9,0.224,10.9,80
2022-05-16,MIA,Miami (Intl Airport),85.5,69.4,76.2,0.386,9.6,83
2022-05-17,MIA,Miami (Intl Airport),85.4,69.2,76.5,0.366,7.6,83
2022-05-18,MIA,Miami (Intl Airport),88.9,70.2,79.3,0.0,9.0,77
2022-05-19,MIA,Miami (Intl Airport),88.6,74.1,80.3,0.075,12.0,78
2022-05-20,MIA,Miami (Intl Airport),82.8,71.4,77.4,0.472,13.1,86
2022-05-21,MIA,Miami (Intl Airport),87.3,74.1,82.2,0.004,14.3,80
2022-05-22,MIA,Miami (Intl Airport),88.2,78.8,82.4,0.0,12.4,73
2022-05-23,MIA,Miami (Intl Airport),86.2,74.7,80.6,0.028,11.9,74
2022-05-24,MIA,Miami (Intl Airport),86.6,76.2,81.1,0.008,14.3,67
2022-05-25,MIA,Miami (Intl Airport),87.6,77.2,82.0,0.0,14.2,64
2022-05-26,MIA,Miami (Intl Airport),86.7,74.9,81.0,0.0,12.1,68
2022-05-27,MIA,Miami (Intl Airport),87.3,75.3,81.3,0.004,12.9,69
2022-05-28,MIA,Miami (Intl Airport),90.0,73.8,80.1,0.106,13.0,74
2022-05-29,MIA,Miami (Intl Airport),86.2,70.2,75.8,0.646,11.2,86
2022-05-30,MIA,Miami (Intl Airport),83.8,70.6,75.4,1.11,10.9,85
2022-05-31,MIA,Miami (Intl Airport),81.8,70.2,75.6,0.264,8.1,87
2022-06-01,MIA,Miami (Intl Airport),86.9,69.6,76.2,0.441,8.6,85
2022-06-02,MIA,Miami (Intl Airport),84.6,70.1,77.1,0.484,11.9,83
2022-06-03,MIA,Miami (Intl Airport),76.5,74.0,75.2,2.283,14.1,89
2022-06-04,MIA,Miami (Intl Airport),82.1,75.3,77.2,3.862,17.7,89
2022-06-05,MIA,Miami (Intl Airport),85.6,71.3,78.3,0.157,9.4,83
2022-06-06,MIA,Miami (Intl Airport),85.7,71.6,78.1,0.992,10.5,85
2022-06-07,MIA,Miami (Intl Airport),83.4,73.1,76.5,0.902,11.1,88
2022-06-08,MIA,Miami (Intl Airport),83.2,71.8,76.7,1.272,7.3,88
2022-06-09,MIA,Miami (Intl Airport),86.4,71.5,76.7,1.028,11.2,89
2022-06-10,MIA,Miami (Intl Airport),86.3,72.2,77.7,0.984,8.5,85
2022-06-11,MIA,Miami (Intl Airport),86.3,72.9,78.1,0.52,9.0,85
2022-06-12,MIA,Miami (Intl Airport),88.3,72.8,80.3,0.181,8.1,81
2022-06-13,MIA,Miami (Intl Airport),88.5,74.9,81.6,0.051,5.9,82
2022-06-14,MIA,Miami (Intl Airport),86.0,72.1,79.9,0.047,7.7,85
2022-06-15,MIA,Miami (Intl Airport),86.9,74.2,80.5,0.043,9.3,84
2022-06-16,MIA,Miami (Intl Airport),87.5,74.7,81.7,0.067,7.4,78
2022-06-17,MIA,Miami (Intl Airport),87.3,73.8,80.3,0.071,9.1,81
2022-06-18,MIA,Miami (Intl Airport),87.8,73.5,80.2,0.311,9.4,82
2022-06-19,MIA,Miami (Intl Airport),88.9,74.7,80.3,0.252,7.1,82
2022-06-20,MIA,Miami (Intl Airport),87.8,74.0,79.2,0.567,8.9,84
2022-06-21,MIA,Miami (Intl Airport),86.2,73.4,79.7,0.028,14.9,78
2022-06-22,MIA,Miami (Intl Airport),85.2,74.0,79.1,0.016,11.7,70
2022-06-23,MIA,Miami (Intl Airport),88.5,70.1,79.3,0.0,10.4,73
2022-06-24,MIA,Miami (Intl Airport),90.2,73.1,81.7,0.008,9.1,75
2022-06-25,MIA,Miami (Intl Airport),88.7,73.5,79.5,0.472,4.8,84
2022-06-26,MIA,Miami (Intl Airport),88.5,74.2,80.1,0.283,6.9,85
2022-06-27,MIA,Miami (Intl Airport),86.8,74.2,79.9,0.165,9.4,82
2022-06-28,MIA,Miami (Intl Airport),87.5,76.1,81.3,0.051,9.0,76
2022-06-29,MIA,Miami (Intl Airport),88.6,73.3,81.0,0.244,8.7,79
2022-06-30,MIA,Miami (Intl Airport),87.3,75.7,81.0,0.291,7.5,79
2022-07-01,MIA,Miami (Intl Airport),88.6,77.3,82.6,0.11,11.3,75
2022-07-02,MIA,Miami (Intl Airport),87.9,77.7,82.3,0.087,10.4,76
2022-07-03,MIA,Miami (Intl Airport),88.3,77.9,82.9,0.0,9.4,72
2022-07-04,MIA,Miami (Intl Airport),89.1,76.3,82.9,0.047,9.8,74
2022-07-05,MIA,Miami (Intl Airport),88.2,76.4,81.2,0.504,11.5,83
2022-07-06,MIA,Miami (Intl Airport),86.7,76.0,80.8,0.496,8.8,83
2022-07-07,MIA,Miami (Intl Airport),87.9,75.5,81.4,0.004,10.5,78
2022-07-08,MIA,Miami (Intl Airport),86.7,75.9,81.1,0.114,12.0,80
2022-07-09,MIA,Miami (Intl Airport),87.6,75.6,81.6,0.122,12.0,79
2022-07-10,MIA,Miami (Intl Airport),90.3,76.2,82.0,0.106,11.4,81
2022-07-11,MIA,Miami (Intl Airport),90.7,77.1,82.9,0.173,8.3,77
2022-07-12,MIA,Miami (Intl Airport),90.9,76.0,83.1,0.154,10.4,78
2022-07-13,MIA,Miami (Intl Airport),90.5,78.6,83.0,0.024,9.4,79
2022-07-14,MIA,Miami (Intl Airport),88.6,71.3,79.9,0.559,8.6,82
2022-07-15,MIA,Miami (Intl Airport),83.8,72.6,78.3,0.35,12.5,84
2022-07-16,MIA,Miami (Intl Airport),85.9,72.0,77.5,0.866,10.2,86
2022-07-17,MIA,Miami (Intl Airport),87.8,75.8,81.0,0.189,13.4,84
2022-07-18,MIA,Miami (Intl Airport),88.8,78.7,83.5,0.008,11.4,78
2022-07-19,MIA,Miami (Intl Airport),87.9,76.3,82.1,0.004,9.8,78
2022-07-20,MIA,Miami (Intl Airport),89.3,77.9,82.7,0.024,8.2,77
2022-07-21,MIA,Miami (Intl Airport),89.1,78.0,83.2,0.028,8.4,73
2022-07-22,MIA,Miami (Intl Airport),85.7,75.5,80.5,0.24,10.9,82
2022-07-23,MIA,Miami (Intl Airport),86.9,74.2,80.8,0.083,10.4,81
2022-07-24,MIA,Miami (Intl Airport),89.1,76.7,82.5,0.02,11.5,72
2022-07-25,MIA,Miami (Intl Airport),89.3,78.3,82.6,0.043,11.4,72
2022-07-26,MIA,Miami (Intl Airport),82.7,76.0,79.1,0.35,11.9,85
2022-07-27,MIA,Miami (Intl Airport),88.4,75.6,81.9,0.008,10.8,81
2022-07-28,MIA,Miami (Intl Airport),89.1,75.2,82.5,0.008,11.7,76
2022-07-29,MIA,Miami (Intl Airport),87.3,78.4,82.0,0.024,11.6,75
2022-07-30,MIA,Miami (Intl Airport),89.1,76.9,83.1,0.13,13.8,70
2022-07-31,MIA,Miami (Intl Airport),88.9,80.1,84.1,0.004,12.8,70
2022-08-01,MIA,Miami (Intl Airport),89.8,78.6,83.2,0.043,11.5,77
2022-08-02,MIA,Miami (Intl Airport),89.6,77.7,83.2,0.083,7.4,76
2022-08-03,MIA,Miami (Intl Airport),88.0,74.7,81.7,0.071,8.4,76
2022-08-04,MIA,Miami (Intl Airport),87.4,76.1,81.3,0.217,9.5,77
2022-08-05,MIA,Miami (Intl Airport),85.7,76.2,80.7,0.378,11.3,80
2022-08-06,MIA,Miami (Intl Airport),88.8,79.2,83.0,0.217,13.2,70
2022-08-07,MIA,Miami (Intl Airport),84.9,75.1,79.4,0.512,12.8,82
2022-08-08,MIA,Miami (Intl Airport),88.2,74.6,81.2,0.067,11.9,79
2022-08-09,MIA,Miami (Intl Airport),87.5,73.3,81.7,0.028,12.4,80
2022-08-10,MIA,Miami (Intl Airport),89.9,79.9,84.0,0.039,12.7,73
2022-08-11,MIA,Miami (Intl Airport),88.8,77.8,83.3,0.004,9.9,71
2022-08-12,MIA,Miami (Intl Airport),88.3,76.5,82.0,0.114,9.5,74
2022-08-13,MIA,Miami (Intl Airport),89.1,74.0,80.2,0.114,8.5,82
2022-08-14,MIA,Miami (Intl Airport),87.9,72.6,78.6,0.484,7.0,86
2022-08-15,MIA,Miami (Intl Airport),88.8,73.1,78.8,0.512,5.7,85
2022-08-16,MIA,Miami (Intl Airport),89.1,73.0,80.0,0.177,8.3,84
2022-08-17,MIA,Miami (Intl Airport),90.4,74.1,81.5,0.181,7.1,81
2022-08-18,MIA,Miami (Intl Airport),91.9,75.0,82.2,0.236,10.5,81
2022-08-19,MIA,Miami (Intl Airport),90.9,74.7,83.1,0.02,8.2,78
2022-08-20,MIA,Miami (Intl Airport),88.6,73.3,82.0,0.551,10.0,82
2022-08-21,MIA,Miami (Intl Airport),91.3,77.8,83.9,0.075,12.5,73
2022-08-22,MIA,Miami (Intl Airport),91.5,78.0,83.8,0.067,11.0,73
2022-08-23,MIA,Miami (Intl Airport),88.6,76.0,82.0,0.173,6.7,80
2022-08-24,MIA,Miami (Intl Airport),89.1,76.8,82.3,0.413,7.4,80
2022-08-25,MIA,Miami (Intl Airport),91.1,75.6,83.3,0.165,11.1,76
2022-08-26,MIA,Miami (Intl Airport),90.7,76.0,82.6,0.118,7.3,80
2022-08-27,MIA,Miami (Intl Airport),88.7,74.7,80.4,1.122,9.3,85
2022-08-28,MIA,Miami (Intl Airport),86.0,74.1,78.8,0.236,7.9,87
2022-08-29,MIA,Miami (Intl Airport),87.1,75.5,80.1,0.134,14.1,83
2022-08-30,MIA,Miami (Intl Airport),89.1,76.1,82.3,0.146,9.5,79
2022-08-31,MIA,Miami (Intl Airport),87.1,74.2,79.9,0.264,7.2,83
2022-09-01,MIA,Miami (Intl Airport),89.5,72.4,80.2,0.031,8.5,80
2022-09-02,MIA,Miami (Intl Airport),89.0,73.1,81.3,0.031,8.6,80
2022-09-03,MIA,Miami (Intl Airport),90.8,74.5,81.8,0.012,10.6,77
2022-09-04,MIA,Miami (Intl Airport),90.7,75.5,83.5,0.008,9.4,72
2022-09-05,MIA,Miami (Intl Airport),90.8,77.2,83.3,0.173,7.4,77
2022-09-06,MIA,Miami (Intl Airport),91.9,74.7,81.9,0.276,7.1,79
2022-09-07,MIA,Miami (Intl Airport),90.3,73.5,80.3,0.457,6.7,85
2022-09-08,MIA,Miami (Intl Airport),89.8,73.0,79.3,0.327,9.9,85
2022-09-09,MIA,Miami (Intl Airport),89.2,74.5,80.3,0.437,11.9,85
2022-09-10,MIA,Miami (Intl Airport),90.3,74.4,81.5,0.311,11.9,84
2022-09-11,MIA,Miami (Intl Airport),90.0,75.6,81.2,0.37,8.2,84
2022-09-12,MIA,Miami (Intl Airport),89.3,73.5,79.8,0.937,9.6,85
2022-09-13,MIA,Miami (Intl Airport),88.3,72.1,78.9,0.744,9.4,85
2022-09-14,MIA,Miami (Intl Airport),85.1,73.9,78.1,0.831,5.9,89
2022-09-15,MIA,Miami (Intl Airport),87.1,74.7,79.1,1.087,8.1,87
2022-09-16,MIA,Miami (Intl Airport),82.3,74.6,78.2,0.469,10.0,89
2022-09-17,MIA,Miami (Intl Airport),86.1,73.3,77.6,0.626,8.7,90
2022-09-18,MIA,Miami (Intl Airport),83.9,72.4,78.0,1.047,7.9,88
2022-09-19,MIA,Miami (Intl Airport),85.7,73.4,78.2,0.24,7.1,89
2022-09-20,MIA,Miami (Intl Airport),88.1,75.4,80.9,0.063,7.0,82
2022-09-21,MIA,Miami (Intl Airport),87.1,74.0,78.9,0.327,11.0,86
2022-09-22,MIA,Miami (Intl Airport),88.2,73.7,78.7,0.118,6.8,86
2022-09-23,MIA,Miami (Intl Airport),91.1,74.1,81.1,0.0,7.7,78
2022-09-24,MIA,Miami (Intl Airport),88.8,72.9,78.8,0.657,10.3,87
2022-09-25,MIA,Miami (Intl Airport),88.2,73.9,80.3,0.02,7.7,83
2022-09-26,MIA,Miami (Intl Airport),84.4,75.4,79.5,1.272,7.6,86
2022-09-27,MIA,Miami (Intl Airport),80.2,75.8,77.6,3.177,20.4,90
2022-09-28,MIA,Miami (Intl Airport),84.6,76.3,80.3,1.039,29.3,83
2022-09-29,MIA,Miami (Intl Airport),85.9,73.5,79.5,0.0,19.4,77
2022-09-30,MIA,Miami (Intl Airport),83.5,65.9,74.3,0.0,11.4,77
2022-10-01,MIA,Miami (Intl Airport),81.1,70.2,75.5,0.315,6.7,86
2022-10-02,MIA,Miami (Intl Airport),80.3,73.2,76.0,0.232,8.3,82
2022-10-03,MIA,Miami (Intl Airport),85.5,67.5,76.5,0.0,7.9,71
2022-10-04,MIA,Miami (Intl Airport),83.9,69.2,75.8,0.016,7.0,76
2022-10-05,MIA,Miami (Intl Airport),83.3,68.3,75.2,0.02,8.7,79
2022-10-06,MIA,Miami (Intl Airport),82.7,69.9,76.1,0.055,8.1,78
2022-10-07,MIA,Miami (Intl Airport),85.3,69.3,76.1,0.0,11.9,74
2022-10-08,MIA,Miami (Intl Airport),84.0,68.5,76.4,0.15,13.9,81
2022-10-09,MIA,Miami (Intl Airport),84.6,72.7,77.5,0.594,10.2,88
2022-10-10,MIA,Miami (Intl Airport),87.0,72.0,79.3,0.031,8.8,85
2022-10-11,MIA,Miami (Intl Airport),87.3,75.6,80.9,0.051,9.3,82
2022-10-12,MIA,Miami (Intl Airport),85.2,73.8,79.1,0.165,8.7,86
2022-10-13,MIA,Miami (Intl Airport),81.4,72.7,76.9,0.394,8.4,90
2022-10-14,MIA,Miami (Intl Airport),84.4,69.9,76.2,0.232,5.9,90
2022-10-15,MIA,Miami (Intl Airport),83.7,71.7,75.3,0.787,13.0,90
2022-10-16,MIA,Miami (Intl Airport),84.9,73.1,78.3,0.043,9.9,81
2022-10-17,MIA,Miami (Intl Airport),83.6,73.1,77.1,0.583,9.1,84
2022-10-18,MIA,Miami (Intl Airport),84.0,72.0,77.3,0.079,9.3,86
2022-10-19,MIA,Miami (Intl Airport),74.3,61.1,67.0,0.87,10.9,87
2022-10-20,MIA,Miami (Intl Airport),78.6,60.7,69.7,0.004,10.7,82
2022-10-21,MIA,Miami (Intl Airport),79.7,66.5,71.5,0.059,13.1,77
2022-10-22,MIA,Miami (Intl Airport),82.5,64.5,72.4,0.0,11.6,74
2022-10-23,MIA,Miami (Intl Airport),82.1,63.6,72.9,0.0,11.3,77
2022-10-24,MIA,Miami (Intl Airport),82.0,67.3,74.1,0.031,11.8,80
2022-10-25,MIA,Miami (Intl Airport),83.7,66.9,74.3,0.0,9.3,73
2022-10-26,MIA,Miami (Intl Airport),84.1,63.0,73.0,0.0,6.3,76
2022-10-27,MIA,Miami (Intl Airport),84.9,65.8,74.1,0.0,8.4,76
2022-10-28,MIA,Miami (Intl Airport),84.6,68.4,75.9,0.004,12.6,76
2022-10-29,MIA,Miami (Intl Airport),83.7,72.0,76.9,0.11,12.9,79
2022-10-30,MIA,Miami (Intl Airport),84.9,72.9,77.9,0.114,9.3,76
2022-10-31,MIA,Miami (Intl Airport),85.5,73.3,78.4,0.004,7.3,84
2022-11-01,MIA,Miami (Intl Airport),86.2,74.5,79.5,0.087,9.5,84
2022-11-02,MIA,Miami (Intl Airport),85.5,75.6,79.4,0.083,8.4,84
2022-11-03,MIA,Miami (Intl Airport),84.2,72.3,77.7,0.067,9.4,81
2022-11-04,MIA,Miami (Intl Airport),84.1,68.3,75.5,0.0,16.2,76
2022-11-05,MIA,Miami (Intl Airport),83.8,70.8,77.0,0.02,9.8,73
2022-11-06,MIA,Miami (Intl Airport),84.8,73.0,77.6,0.071,14.1,78
2022-11-07,MIA,Miami (Intl Airport),84.7,72.3,77.6,0.012,16.9,70
2022-11-08,MIA,Miami (Intl Airport),84.6,69.4,75.6,0.354,19.2,74
2022-11-09,MIA,Miami (Intl Airport),76.1,69.9,72.6,1.587,19.9,90
2022-11-10,MIA,Miami (Intl Airport),81.4,70.2,75.2,0.142,17.5,83
2022-11-11,MIA,Miami (Intl Airport),83.8,70.9,76.4,0.028,10.6,84
2022-11-12,MIA,Miami (Intl Airport),83.0,69.2,74.8,0.063,7.6,88
2022-11-13,MIA,Miami (Intl Airport),83.7,67.9,75.0,0.035,7.9,83
2022-11-14,MIA,Miami (Intl Airport),82.7,67.9,74.4,0.008,7.6,83
2022-11-15,MIA,Miami (Intl Airport),83.2,69.2,75.7,0.0,8.2,84
2022-11-16,MIA,Miami (Intl Airport),83.2,66.7,75.2,0.059,5.1,88
2022-11-17,MIA,Miami (Intl Airport),76.1,67.2,71.8,0.0,12.9,85
2022-11-18,MIA,Miami (Intl Airport),79.6,63.1,70.6,0.0,13.3,78
2022-11-19,MIA,Miami (Intl Airport),80.1,67.4,74.2,0.067,14.3,76
2022-11-20,MIA,Miami (Intl Airport),76.4,71.4,72.8,1.075,15.4,90
2022-11-21,MIA,Miami (Intl Airport),77.8,71.1,74.3,0.343,13.7,87
2022-11-22,MIA,Miami (Intl Airport),79.3,71.1,74.7,0.22,6.8,91
2022-11-23,MIA,Miami (Intl Airport),82.6,68.8,74.7,0.102,6.2,91
2022-11-24,MIA,Miami (Intl Airport),83.6,71.1,76.5,0.008,8.1,88
2022-11-25,MIA,Miami (Intl Airport),84.5,72.9,77.8,0.035,5.9,85
