date,city,city_name,actual_high_temp,actual_low_temp,actual_mean_temp,pressure_msl,wind_speed,wind_direction,wind_gusts,precipitation,rain,humidity,dewpoint,cloudcover,sunshine_hours,wind_from_north,wind_from_south,wind_from_east,wind_from_west,pressure_change_24h,temp_range
2022-07-20,HOU,Houston (Hobby),98.7,80.3,88.2,1013.3,14.0,193,25.5,0.02,0.02,66,74.3,23,12.934469444444444,0,1,0,0,-0.8000000000000682,18.400000000000006
2022-07-21,HOU,Houston (Hobby),97.8,79.0,87.2,1013.6,11.7,188,23.0,0.016,0.016,69,74.7,48,12.927244444444446,0,1,0,0,0.3000000000000682,18.799999999999997
2022-07-22,HOU,Houston (Hobby),94.6,78.7,85.7,1015.4,10.6,176,20.4,0.02,0.02,72,74.7,84,9.422830555555556,0,1,0,0,1.7999999999999545,15.899999999999991
2022-07-23,HOU,Houston (Hobby),90.5,77.4,83.3,1016.7,11.3,162,22.6,0.161,0.161,77,74.9,64,11.960058333333333,0,1,0,0,1.3000000000000682,13.099999999999994
2022-07-24,HOU,Houston (Hobby),93.6,76.8,84.1,1016.8,12.1,172,23.0,0.126,0.126,77,75.6,26,12.656552777777776,0,1,0,0,0.09999999999990905,16.799999999999997
2022-07-25,HOU,Houston (Hobby),93.6,77.6,85.2,1016.2,12.0,169,22.6,0.004,0.004,72,74.3,32,12.866027777777777,0,1,0,0,-0.599999999999909,16.0
2022-07-26,HOU,Houston (Hobby),93.8,77.9,85.4,1015.8,12.8,168,23.7,0.008,0.008,73,75.2,63,12.708991666666668,0,1,0,0,-0.40000000000009095,15.899999999999991
2022-07-27,HOU,Houston (Hobby),91.4,78.6,83.7,1015.6,12.5,161,25.5,0.307,0.307,76,75.0,70,11.875377777777778,0,1,0,0,-0.1999999999999318,12.800000000000011
2022-07-28,HOU,Houston (Hobby),93.1,76.4,83.6,1015.6,13.1,172,27.1,0.154,0.154,76,74.7,48,11.703038888888889,0,1,0,0,0.0,16.69999999999999
2022-07-29,HOU,Houston (Hobby),92.6,77.0,82.2,1016.6,9.8,179,22.8,0.24,0.24,80,75.1,65,9.707016666666668,0,1,0,0,1.0,15.599999999999994
2022-07-30,HOU,Houston (Hobby),90.1,75.2,82.3,1018.6,9.5,168,17.9,0.327,0.327,79,74.6,89,8.866619444444446,0,1,0,0,2.0,14.899999999999991
2022-07-31,HOU,Houston (Hobby),94.4,77.6,85.1,1018.7,13.2,144,24.8,0.0,0.0,69,72.9,52,12.750727777777778,0,1,0,0,0.10000000000002274,16.80000000000001
2022-08-01,HOU,Houston (Hobby),93.0,77.9,83.5,1017.9,10.7,173,21.3,0.102,0.102,76,74.5,83,11.375294444444444,0,1,0,0,-0.8000000000000682,15.099999999999994
2022-08-02,HOU,Houston (Hobby),95.1,77.1,84.3,1016.3,15.2,185,30.4,0.335,0.335,76,75.4,84,7.636591666666667,0,1,0,0,-1.6000000000000227,18.0
2022-08-03,HOU,Houston (Hobby),98.1,79.8,87.2,1013.7,14.9,192,30.0,0.004,0.004,67,74.3,71,12.451166666666666,0,1,0,0,-2.599999999999909,18.299999999999997
2022-08-04,HOU,Houston (Hobby),97.2,80.1,87.6,1014.0,11.2,177,21.9,0.008,0.008,66,73.7,81,10.98493888888889,0,1,0,0,0.2999999999999545,17.10000000000001
2022-08-05,HOU,Houston (Hobby),88.3,75.8,82.2,1015.4,10.0,140,20.8,0.319,0.319,80,75.1,99,8.890025,0,1,0,0,1.3999999999999773,12.5
2022-08-06,HOU,Houston (Hobby),87.8,76.1,80.1,1017.1,12.2,136,22.1,0.276,0.276,84,74.4,82,7.751338888888889,0,1,0,0,1.7000000000000455,11.700000000000003
2022-08-07,HOU,Houston (Hobby),92.2,76.1,83.4,1018.2,12.4,132,24.4,0.043,0.043,77,74.6,34,12.407991666666666,0,0,1,0,1.1000000000000227,16.10000000000001
2022-08-08,HOU,Houston (Hobby),90.8,77.0,82.6,1017.4,12.3,136,22.6,0.035,0.035,79,74.9,61,11.843774999999999,0,1,0,0,-0.8000000000000682,13.799999999999997
2022-08-09,HOU,Houston (Hobby),92.5,75.7,83.8,1016.9,10.8,129,23.3,0.071,0.071,76,74.7,55,11.834738888888888,0,0,1,0,-0.5,16.799999999999997
2022-08-10,HOU,Houston (Hobby),94.2,77.6,83.8,1017.4,9.7,110,22.1,0.72,0.72,77,74.9,97,10.319208333333334,0,0,1,0,0.5,16.60000000000001
2022-08-11,HOU,Houston (Hobby),92.9,77.0,82.6,1015.4,12.7,43,22.8,0.528,0.528,80,74.7,88,10.453963888888888,1,0,0,0,-2.0,15.900000000000006
2022-08-12,HOU,Houston (Hobby),89.5,74.7,80.2,1014.7,8.0,29,17.7,1.256,1.256,83,74.3,92,7.330102777777777,1,0,0,0,-0.6999999999999318,14.799999999999997
2022-08-13,HOU,Houston (Hobby),90.3,76.3,80.9,1014.0,13.8,64,27.5,0.205,0.205,84,75.2,85,7.233491666666667,0,0,1,0,-0.7000000000000455,14.0
2022-08-14,HOU,Houston (Hobby),90.6,76.9,82.7,1014.2,11.7,146,25.9,0.138,0.138,77,74.2,100,10.101355555555555,0,1,0,0,0.20000000000004547,13.699999999999989
2022-08-15,HOU,Houston (Hobby),93.2,76.7,85.0,1013.5,11.0,138,20.8,0.004,0.004,70,73.0,67,11.983019444444444,0,1,0,0,-0.7000000000000455,16.5
2022-08-16,HOU,Houston (Hobby),94.6,76.1,84.9,1013.7,10.6,178,21.7,0.02,0.02,70,73.4,42,12.389833333333334,0,1,0,0,0.20000000000004547,18.5
2022-08-17,HOU,Houston (Hobby),97.8,77.1,85.5,1014.3,12.5,217,23.9,0.02,0.02,72,74.4,58,12.150844444444445,0,1,0,0,0.599999999999909,20.700000000000003
2022-08-18,HOU,Houston (Hobby),96.9,77.3,83.5,1013.6,13.7,225,26.2,1.398,1.398,78,74.9,63,7.588886111111112,0,0,0,1,-0.6999999999999318,19.60000000000001
2022-08-19,HOU,Houston (Hobby),86.1,74.9,79.0,1013.7,8.2,188,16.1,1.398,1.398,84,73.7,85,7.660897222222222,0,1,0,0,0.10000000000002274,11.199999999999989
2022-08-20,HOU,Houston (Hobby),85.4,75.4,79.3,1015.9,12.5,146,23.5,0.291,0.291,87,75.1,81,6.291024999999999,0,1,0,0,2.199999999999932,10.0
2022-08-21,HOU,Houston (Hobby),88.0,76.5,81.3,1015.9,12.8,170,24.4,0.39,0.39,85,76.0,100,10.662822222222223,0,1,0,0,0.0,11.5
2022-08-22,HOU,Houston (Hobby),89.1,77.3,82.4,1013.0,11.2,184,23.5,0.35,0.35,82,76.2,100,8.569575,0,1,0,0,-2.8999999999999773,11.799999999999997
2022-08-23,HOU,Houston (Hobby),87.6,74.6,79.8,1011.2,10.3,246,21.7,0.63,0.63,87,75.2,99,5.965430555555556,0,0,0,1,-1.7999999999999545,13.0
2022-08-24,HOU,Houston (Hobby),85.6,76.2,79.1,1012.0,11.9,247,22.8,0.618,0.618,89,75.4,85,7.477975,0,0,0,1,0.7999999999999545,9.399999999999991
2022-08-25,HOU,Houston (Hobby),87.7,75.4,79.7,1013.8,7.3,339,16.8,0.323,0.323,86,74.8,54,9.683252777777778,1,0,0,0,1.7999999999999545,12.299999999999997
2022-08-26,HOU,Houston (Hobby),88.7,74.6,79.9,1013.9,10.2,190,18.3,0.37,0.37,85,74.5,44,9.66236111111111,0,1,0,0,0.10000000000002274,14.100000000000009
2022-08-27,HOU,Houston (Hobby),88.3,75.4,80.4,1012.5,8.5,177,17.7,0.13,0.13,85,75.2,40,11.229019444444445,0,1,0,0,-1.3999999999999773,12.899999999999991
2022-08-28,HOU,Houston (Hobby),88.9,76.9,82.1,1010.8,12.1,142,21.7,0.024,0.024,80,74.9,17,11.694025,0,1,0,0,-1.7000000000000455,12.0
2022-08-29,HOU,Houston (Hobby),86.4,76.8,79.7,1012.5,12.7,162,23.7,0.323,0.323,86,74.9,77,7.434930555555556,0,1,0,0,1.7000000000000455,9.600000000000009
2022-08-30,HOU,Houston (Hobby),85.6,74.0,79.1,1015.1,12.8,125,21.9,1.012,1.012,88,75.2,100,3.948202777777778,0,0,1,0,2.6000000000000227,11.599999999999994
2022-08-31,HOU,Houston (Hobby),87.0,74.3,78.6,1016.1,8.5,27,15.0,0.331,0.331,90,75.3,98,5.428852777777777,1,0,0,0,1.0,12.700000000000003
2022-09-01,HOU,Houston (Hobby),86.6,73.9,78.8,1014.8,11.3,10,19.7,0.362,0.362,88,74.9,91,8.520677777777777,1,0,0,0,-1.3000000000000682,12.699999999999989
2022-09-02,HOU,Houston (Hobby),89.3,73.5,78.7,1014.6,8.7,48,18.8,0.579,0.579,89,74.9,90,6.976672222222223,0,0,1,0,-0.1999999999999318,15.799999999999997
2022-09-03,HOU,Houston (Hobby),83.4,74.4,76.9,1016.9,8.1,149,14.1,0.969,0.969,91,74.1,98,4.207475,0,1,0,0,2.2999999999999545,9.0
2022-09-04,HOU,Houston (Hobby),80.8,73.2,76.5,1015.3,5.9,267,11.6,0.055,0.055,91,73.5,100,0.31042777777777775,0,0,0,1,-1.6000000000000227,7.599999999999994
2022-09-05,HOU,Houston (Hobby),84.5,71.5,77.2,1014.6,8.5,233,16.6,0.02,0.02,86,72.4,97,6.113119444444444,0,0,0,1,-0.6999999999999318,13.0
2022-09-06,HOU,Houston (Hobby),85.9,71.0,78.4,1016.9,7.2,168,14.5,0.004,0.004,84,72.8,50,11.592863888888889,0,1,0,0,2.2999999999999545,14.900000000000006
2022-09-07,HOU,Houston (Hobby),88.4,71.1,79.0,1015.6,9.1,340,16.8,0.012,0.012,82,72.4,20,10.658477777777778,1,0,0,0,-1.2999999999999545,17.30000000000001
2022-09-08,HOU,Houston (Hobby),86.8,71.7,78.4,1010.3,7.0,29,14.5,0.016,0.016,79,70.6,13,11.444241666666667,1,0,0,0,-5.300000000000068,15.099999999999994
2022-09-09,HOU,Houston (Hobby),85.1,69.8,77.1,1008.3,8.1,126,17.7,0.094,0.094,79,69.7,25,11.56712777777778,0,0,1,0,-2.0,15.299999999999997
2022-09-10,HOU,Houston (Hobby),87.1,69.0,78.6,1012.6,6.3,11,12.5,0.012,0.012,76,69.7,9,11.558730555555556,1,0,0,0,4.300000000000068,18.099999999999994
2022-09-11,HOU,Houston (Hobby),89.7,72.0,80.4,1017.1,7.4,308,16.3,0.008,0.008,72,70.1,21,11.473236111111111,0,0,0,1,4.5,17.700000000000003
2022-09-12,HOU,Houston (Hobby),89.1,73.2,80.3,1015.6,8.1,359,16.8,0.0,0.0,67,67.5,24,11.538605555555556,1,0,0,0,-1.5,15.899999999999991
2022-09-13,HOU,Houston (Hobby),87.5,70.8,78.7,1013.8,8.6,93,15.2,0.004,0.004,70,67.6,6,11.502408333333333,0,0,1,0,-1.8000000000000682,16.700000000000003
2022-09-14,HOU,Houston (Hobby),85.9,67.8,77.1,1015.4,10.7,85,20.1,0.0,0.0,70,65.2,4,11.524869444444445,0,0,1,0,1.6000000000000227,18.10000000000001
2022-09-15,HOU,Houston (Hobby),86.4,72.9,78.2,1016.5,13.9,94,25.7,0.24,0.24,72,68.1,19,11.497216666666668,0,0,1,0,1.1000000000000227,13.5
2022-09-16,HOU,Houston (Hobby),86.1,74.1,78.1,1016.5,10.9,118,21.0,0.224,0.224,84,72.8,43,10.967455555555555,0,0,1,0,0.0,12.0
2022-09-17,HOU,Houston (Hobby),89.6,73.7,81.1,1015.5,9.9,133,19.7,0.071,0.071,78,72.9,17,11.427169444444443,0,0,1,0,-1.0,15.899999999999991
2022-09-18,HOU,Houston (Hobby),88.3,74.8,80.9,1015.1,9.2,109,17.7,0.028,0.028,82,74.6,23,10.993408333333333,0,0,1,0,-0.39999999999997726,13.5
2022-09-19,HOU,Houston (Hobby),89.9,74.4,80.7,1015.7,8.9,115,17.9,0.016,0.016,81,74.0,14,11.206219444444445,0,0,1,0,0.6000000000000227,15.5
2022-09-20,HOU,Houston (Hobby),90.2,72.7,80.9,1016.1,7.9,154,20.1,0.055,0.055,78,72.5,8,11.091794444444444,0,1,0,0,0.39999999999997726,17.5
2022-09-21,HOU,Houston (Hobby),91.7,72.6,81.4,1015.3,7.4,114,15.4,0.0,0.0,74,70.8,2,11.349977777777777,0,0,1,0,-0.8000000000000682,19.10000000000001
2022-09-22,HOU,Houston (Hobby),95.3,73.3,83.3,1014.4,7.5,340,16.3,0.0,0.0,68,69.6,5,11.326727777777778,1,0,0,0,-0.8999999999999773,22.0
2022-09-23,HOU,Houston (Hobby),94.8,74.3,83.5,1015.1,10.7,144,19.9,0.0,0.0,68,70.6,5,11.091816666666666,0,1,0,0,0.7000000000000455,20.5
2022-09-24,HOU,Houston (Hobby),94.2,72.6,82.1,1015.6,9.4,160,17.9,0.0,0.0,74,71.3,22,11.100458333333334,0,1,0,0,0.5,21.60000000000001
2022-09-25,HOU,Houston (Hobby),93.6,73.1,83.1,1013.9,8.2,218,14.8,0.0,0.0,70,70.3,77,10.850347222222222,0,1,0,0,-1.7000000000000455,20.5
2022-09-26,HOU,Houston (Hobby),93.3,76.2,83.0,1014.6,11.6,352,20.8,0.0,0.0,60,66.1,16,11.085966666666668,1,0,0,0,0.7000000000000455,17.099999999999994
2022-09-27,HOU,Houston (Hobby),86.9,65.4,76.1,1018.2,9.9,43,19.0,0.0,0.0,41,49.7,1,11.217908333333334,1,0,0,0,3.6000000000000227,21.5
2022-09-28,HOU,Houston (Hobby),84.8,65.0,75.0,1021.7,10.3,64,20.8,0.0,0.0,41,49.1,0,11.154399999999999,0,0,1,0,3.5,19.799999999999997
2022-09-29,HOU,Houston (Hobby),84.0,65.5,73.1,1020.7,9.4,38,18.1,0.0,0.0,43,48.4,0,11.102286111111113,1,0,0,0,-1.0,18.5
2022-09-30,HOU,Houston (Hobby),81.5,59.5,70.2,1016.6,11.6,55,19.2,0.0,0.0,45,47.0,0,11.078380555555555,0,0,1,0,-4.100000000000023,22.0
2022-10-01,HOU,Houston (Hobby),82.3,58.6,69.9,1016.1,6.7,67,15.2,0.0,0.0,50,49.3,0,11.05438611111111,0,0,1,0,-0.5,23.699999999999996
2022-10-02,HOU,Houston (Hobby),83.5,58.2,71.9,1019.0,6.0,31,14.8,0.0,0.0,48,48.8,67,10.950408333333334,1,0,0,0,2.8999999999999773,25.299999999999997
2022-10-03,HOU,Houston (Hobby),85.2,62.1,72.9,1019.1,5.9,55,13.9,0.0,0.0,48,50.5,89,10.086444444444444,0,0,1,0,0.10000000000002274,23.1
2022-10-04,HOU,Houston (Hobby),83.7,66.4,74.1,1017.6,6.2,68,14.5,0.0,0.0,53,54.9,86,8.174708333333333,0,0,1,0,-1.5,17.299999999999997
2022-10-05,HOU,Houston (Hobby),84.7,62.3,73.7,1018.0,8.4,104,15.4,0.0,0.0,66,60.2,0,10.856786111111111,0,0,1,0,0.39999999999997726,22.400000000000006
2022-10-06,HOU,Houston (Hobby),87.6,63.7,75.7,1019.6,8.6,105,13.9,0.0,0.0,64,59.7,49,10.809769444444443,0,0,1,0,1.6000000000000227,23.89999999999999
2022-10-07,HOU,Houston (Hobby),86.3,66.0,76.3,1021.2,6.2,303,13.2,0.0,0.0,62,60.4,90,4.848044444444445,0,0,0,1,1.6000000000000227,20.299999999999997
2022-10-08,HOU,Houston (Hobby),86.4,67.6,76.9,1022.4,9.5,70,20.1,0.0,0.0,53,57.8,39,10.742716666666666,0,0,1,0,1.1999999999999318,18.80000000000001
2022-10-09,HOU,Houston (Hobby),85.2,66.6,75.5,1023.1,8.4,87,17.7,0.0,0.0,56,57.7,26,10.698594444444446,0,0,1,0,0.7000000000000455,18.60000000000001
2022-10-10,HOU,Houston (Hobby),83.8,64.1,73.8,1021.3,12.2,99,23.3,0.0,0.0,64,59.4,0,10.655572222222222,0,0,1,0,-1.8000000000000682,19.700000000000003
2022-10-11,HOU,Houston (Hobby),83.6,66.4,75.1,1018.4,10.8,127,21.7,0.0,0.0,70,63.8,44,8.342641666666665,0,0,1,0,-2.8999999999999773,17.19999999999999
2022-10-12,HOU,Houston (Hobby),90.3,69.2,78.4,1014.0,10.7,196,19.9,0.016,0.016,79,70.5,26,10.51118611111111,0,1,0,0,-4.399999999999977,21.099999999999994
2022-10-13,HOU,Houston (Hobby),85.0,70.1,76.4,1013.5,15.2,192,25.5,0.78,0.78,84,70.7,42,9.238755555555555,0,1,0,0,-0.5,14.900000000000006
2022-10-14,HOU,Houston (Hobby),84.6,65.8,74.9,1015.0,11.3,95,21.3,0.0,0.0,66,60.6,18,10.534305555555555,0,0,1,0,1.5,18.799999999999997
2022-10-15,HOU,Houston (Hobby),89.4,67.9,77.3,1015.7,11.5,159,20.4,0.0,0.0,74,67.4,41,10.265952777777779,0,1,0,0,0.7000000000000455,21.5
2022-10-16,HOU,Houston (Hobby),86.7,71.9,78.1,1014.8,9.0,135,17.2,0.051,0.051,79,70.3,52,10.287094444444445,0,1,0,0,-0.900000000000091,14.799999999999997
2022-10-17,HOU,Houston (Hobby),74.4,65.1,69.3,1015.6,12.9,12,23.0,0.52,0.52,80,61.9,82,1.3907138888888888,1,0,0,0,0.8000000000000682,9.300000000000011
2022-10-18,HOU,Houston (Hobby),67.3,55.6,61.0,1021.5,13.1,2,24.6,0.0,0.0,33,31.1,36,8.1655,1,0,0,0,5.899999999999977,11.699999999999996
2022-10-19,HOU,Houston (Hobby),65.4,45.8,56.0,1025.5,9.9,25,19.2,0.0,0.0,36,28.9,0,10.437425000000001,1,0,0,0,4.0,19.60000000000001
2022-10-20,HOU,Houston (Hobby),79.8,51.5,64.6,1018.9,13.0,223,21.3,0.0,0.0,49,43.9,0,10.39686388888889,0,1,0,0,-6.600000000000023,28.299999999999997
2022-10-21,HOU,Houston (Hobby),84.6,61.7,71.5,1016.2,15.4,204,26.4,0.0,0.0,60,56.0,4,10.24251388888889,0,1,0,0,-2.699999999999932,22.89999999999999
2022-10-22,HOU,Houston (Hobby),84.3,65.7,74.0,1014.5,17.8,178,31.3,0.0,0.0,62,59.2,32,10.198947222222221,0,1,0,0,-1.7000000000000455,18.599999999999994
2022-10-23,HOU,Houston (Hobby),84.1,70.2,76.9,1013.2,18.8,165,33.3,0.0,0.0,62,62.1,71,9.104252777777777,0,1,0,0,-1.2999999999999545,13.899999999999991
2022-10-24,HOU,Houston (Hobby),83.5,74.6,78.4,1010.2,23.5,171,41.4,0.043,0.043,68,66.8,86,4.568883333333333,0,1,0,0,-3.0,8.900000000000006
2022-10-25,HOU,Houston (Hobby),76.9,57.6,65.7,1013.9,25.2,313,46.8,0.764,0.764,55,47.7,16,10.199563888888889,0,0,0,1,3.699999999999932,19.300000000000004
2022-10-26,HOU,Houston (Hobby),72.1,52.3,61.4,1017.2,7.5,61,15.4,0.0,0.0,53,43.1,0,10.18186388888889,0,0,1,0,3.300000000000068,19.799999999999997
2022-10-27,HOU,Houston (Hobby),74.7,52.3,63.8,1015.5,11.1,102,21.3,0.0,0.0,65,51.2,11,10.105483333333332,0,0,1,0,-1.7000000000000455,22.400000000000006
2022-10-28,HOU,Houston (Hobby),73.0,62.2,67.8,1014.0,17.6,93,33.3,2.598,2.598,91,65.0,91,3.397555555555556,0,0,1,0,-1.5,10.799999999999997
2022-10-29,HOU,Houston (Hobby),68.2,56.4,62.1,1016.2,14.4,297,25.5,0.004,0.004,77,54.3,77,4.831347222222222,0,0,0,1,2.2000000000000455,11.800000000000004
2022-10-30,HOU,Houston (Hobby),74.0,55.5,63.9,1015.8,10.6,282,20.6,0.0,0.0,73,54.4,38,10.0,0,0,0,1,-0.40000000000009095,18.5
2022-10-31,HOU,Houston (Hobby),76.0,54.5,65.0,1016.5,7.8,160,13.0,0.0,0.0,73,55.2,68,10.041180555555556,0,1,0,0,0.7000000000000455,21.5
2022-11-01,HOU,Houston (Hobby),69.9,60.7,64.7,1019.9,13.8,87,25.3,0.768,0.768,91,62.1,78,0.6162416666666666,0,0,1,0,3.3999999999999773,9.200000000000003
2022-11-02,HOU,Houston (Hobby),73.6,60.4,66.7,1021.6,10.4,69,18.8,0.417,0.417,91,63.8,91,3.116980555555555,0,0,1,0,1.7000000000000455,13.199999999999996
2022-11-03,HOU,Houston (Hobby),82.8,69.6,74.7,1017.9,14.5,146,26.4,0.094,0.094,88,70.5,52,9.587105555555556,0,1,0,0,-3.7000000000000455,13.200000000000003
2022-11-04,HOU,Houston (Hobby),82.9,70.0,75.7,1012.1,20.2,163,35.8,1.433,1.433,89,72.1,66,9.316319444444444,0,1,0,0,-5.7999999999999545,12.900000000000006
2022-11-05,HOU,Houston (Hobby),70.8,59.6,65.1,1013.4,16.8,45,28.6,1.22,1.22,72,55.4,49,9.05643888888889,0,0,1,0,1.2999999999999545,11.199999999999996
2022-11-06,HOU,Houston (Hobby),83.6,61.4,72.9,1013.5,11.4,170,23.3,0.094,0.094,87,68.6,44,8.949047222222221,0,1,0,0,0.10000000000002274,22.199999999999996
2022-11-07,HOU,Houston (Hobby),82.3,69.0,75.1,1019.7,9.1,115,17.9,0.012,0.012,89,71.4,28,8.0,0,0,1,0,6.2000000000000455,13.299999999999997
2022-11-08,HOU,Houston (Hobby),81.1,69.4,74.0,1022.0,12.5,105,23.5,0.0,0.0,84,68.4,22,9.734466666666668,0,0,1,0,2.2999999999999545,11.699999999999989
2022-11-09,HOU,Houston (Hobby),81.9,66.8,73.2,1020.0,10.7,118,20.4,0.004,0.004,83,67.3,47,9.906561111111111,0,0,1,0,-2.0,15.100000000000009
2022-11-10,HOU,Houston (Hobby),80.9,66.5,72.3,1013.3,9.7,132,17.7,0.0,0.0,81,65.7,26,9.892266666666668,0,0,1,0,-6.7000000000000455,14.400000000000006
2022-11-11,HOU,Houston (Hobby),79.1,52.3,67.6,1010.4,19.9,261,34.9,1.272,1.272,89,64.0,61,4.328177777777778,0,0,0,1,-2.8999999999999773,26.799999999999997
2022-11-12,HOU,Houston (Hobby),58.3,43.7,50.4,1021.6,16.5,346,30.2,0.016,0.016,58,35.4,49,9.863569444444444,1,0,0,0,11.200000000000045,14.599999999999994
2022-11-13,HOU,Houston (Hobby),56.2,40.0,48.4,1024.1,9.6,45,19.5,0.0,0.0,56,33.1,22,9.849200000000002,0,0,1,0,2.4999999999998863,16.200000000000003
2022-11-14,HOU,Houston (Hobby),68.1,49.5,56.5,1015.5,19.2,62,31.8,0.713,0.713,79,49.8,95,2.042013888888889,0,0,1,0,-8.599999999999909,18.599999999999994
2022-11-15,HOU,Houston (Hobby),56.6,44.3,49.0,1024.1,16.1,350,28.4,0.0,0.0,70,39.3,81,7.210394444444444,1,0,0,0,8.599999999999909,12.300000000000004
2022-11-16,HOU,Houston (Hobby),55.5,41.8,47.2,1029.8,11.0,15,20.1,0.0,0.0,66,36.3,80,8.275516666666666,1,0,0,0,5.7000000000000455,13.700000000000003
2022-11-17,HOU,Houston (Hobby),54.7,43.3,49.7,1030.1,8.4,27,14.5,0.0,0.0,60,36.3,91,2.9137,1,0,0,0,0.2999999999999545,11.400000000000006
2022-11-18,HOU,Houston (Hobby),54.5,48.9,51.8,1027.0,9.6,55,18.6,0.012,0.012,53,35.1,98,1.0,0,0,1,0,-3.099999999999909,5.600000000000001
2022-11-19,HOU,Houston (Hobby),51.1,44.8,48.0,1027.1,15.4,30,26.6,1.169,1.169,84,43.1,100,0.0,1,0,0,0,0.09999999999990905,6.300000000000004
2022-11-20,HOU,Houston (Hobby),54.8,42.0,48.2,1029.3,12.2,16,21.3,0.012,0.012,62,34.9,76,7.193272222222222,1,0,0,0,2.2000000000000455,12.799999999999997
2022-11-21,HOU,Houston (Hobby),48.5,45.1,46.8,1028.5,10.7,29,19.2,1.311,1.311,79,40.2,99,0.0,1,0,0,0,-0.7999999999999545,3.3999999999999986
2022-11-22,HOU,Houston (Hobby),56.1,46.7,50.1,1026.1,8.1,30,16.1,0.276,0.276,85,45.7,84,3.0978777777777777,1,0,0,0,-2.400000000000091,9.399999999999999
2022-11-23,HOU,Houston (Hobby),68.7,46.4,57.0,1019.8,10.0,92,18.3,0.0,0.0,73,48.2,56,6.581372222222222,0,0,1,0,-6.2999999999999545,22.300000000000004
2022-11-24,HOU,Houston (Hobby),74.4,61.8,67.9,1013.3,13.9,117,23.9,0.539,0.539,91,65.3,99,4.843708333333333,0,0,1,0,-6.5,12.600000000000009
2022-11-25,HOU,Houston (Hobby),63.2,58.2,60.9,1016.7,15.2,33,26.8,1.472,1.472,91,58.3,99,0.0,1,0,0,0,3.400000000000091,5.0
2022-11-26,HOU,Houston (Hobby),66.6,52.9,61.0,1011.9,17.3,250,31.3,2.354,2.354,75,52.3,51,7.138866666666666,0,0,0,1,-4.800000000000068,13.699999999999996
2022-11-27,HOU,Houston (Hobby),71.1,52.4,60.3,1012.8,12.1,245,20.1,0.0,0.0,69,49.7,0,9.591602777777776,0,0,0,1,0.8999999999999773,18.699999999999996
2022-11-28,HOU,Houston (Hobby),70.9,48.5,59.3,1014.8,10.7,93,17.4,0.004,0.004,80,52.6,10,9.57441388888889,0,0,1,0,2.0,22.400000000000006
2022-11-29,HOU,Houston (Hobby),79.4,65.4,73.2,1009.4,20.5,202,36.9,0.098,0.098,91,70.4,71,6.110594444444445,0,1,0,0,-5.399999999999977,14.0
2022-11-30,HOU,Houston (Hobby),71.5,51.0,58.7,1022.2,18.9,7,34.0,0.0,0.0,64,45.4,2,9.541755555555556,1,0,0,0,12.800000000000068,20.5
2022-12-01,HOU,Houston (Hobby),58.4,42.1,51.3,1026.8,10.9,66,19.2,0.0,0.0,57,36.3,38,9.52635,0,0,1,0,4.599999999999909,16.299999999999997
2022-12-02,HOU,Houston (Hobby),78.6,55.2,68.4,1021.0,14.8,152,27.1,0.02,0.02,88,64.7,80,4.9580472222222225,0,1,0,0,-5.7999999999999545,23.39999999999999
2022-12-03,HOU,Houston (Hobby),76.5,64.8,71.4,1024.8,9.5,302,16.1,0.024,0.024,90,68.3,77,5.2652777777777775,0,0,0,1,3.7999999999999545,11.700000000000003
2022-12-04,HOU,Houston (Hobby),70.5,60.8,64.4,1023.2,7.9,355,14.3,0.016,0.016,86,60.1,84,2.856411111111111,1,0,0,0,-1.599999999999909,9.700000000000003
2022-12-05,HOU,Houston (Hobby),79.1,65.4,71.5,1015.1,16.9,200,29.5,0.031,0.031,87,67.1,76,8.617797222222222,0,1,0,0,-8.100000000000023,13.699999999999989
2022-12-06,HOU,Houston (Hobby),80.3,68.5,73.4,1015.4,16.0,196,28.0,0.024,0.024,86,68.5,56,8.23276388888889,0,1,0,0,0.2999999999999545,11.799999999999997
2022-12-07,HOU,Houston (Hobby),80.5,66.3,72.8,1021.4,12.1,178,21.3,0.161,0.161,87,68.3,48,8.959825,0,1,0,0,6.0,14.200000000000003
2022-12-08,HOU,Houston (Hobby),79.8,67.7,72.5,1021.6,8.6,179,16.6,0.157,0.157,89,68.6,35,6.939116666666666,0,1,0,0,0.20000000000004547,12.099999999999994
2022-12-09,HOU,Houston (Hobby),78.5,67.2,71.6,1019.6,10.2,171,17.9,0.071,0.071,89,68.0,60,7.523811111111112,0,1,0,0,-2.0,11.299999999999997
2022-12-10,HOU,Houston (Hobby),78.9,66.1,70.8,1017.8,11.1,163,21.3,0.287,0.287,90,67.4,70,8.436627777777778,0,1,0,0,-1.8000000000000682,12.800000000000011
2022-12-11,HOU,Houston (Hobby),75.2,65.4,68.4,1017.2,10.8,26,19.5,1.417,1.417,88,64.6,97,5.0,1,0,0,0,-0.599999999999909,9.799999999999997
2022-12-12,HOU,Houston (Hobby),70.4,63.2,66.9,1015.1,15.4,107,26.4,0.079,0.079,90,63.8,100,0.24362777777777778,0,0,1,0,-2.1000000000000227,7.200000000000003
2022-12-13,HOU,Houston (Hobby),79.3,68.2,72.2,1007.9,24.3,176,43.4,0.228,0.228,86,67.6,65,9.022644444444445,0,1,0,0,-7.2000000000000455,11.099999999999994
